year,region_code,region,exiobase_code,exiobase_category,ef_kgco23_per_mil_euros,ef_kgco2e_per_euro,market
2022,TW,Taiwan,p11.b,"Natural gas and services related to natural gas extraction, excluding surveying",2974572.23,2.97457223,APAC (Asia-Pacific)
2022,NO,Norway,p11.b,"Natural gas and services related to natural gas extraction, excluding surveying",352674.28,0.35267428,"EMEA (Europe, the Middle East and Africa)"
2022,ID,Indonesia,p11.b,"Natural gas and services related to natural gas extraction, excluding surveying",2820227.04,2.82022704,APAC (Asia-Pacific)
2022,ZA,South Africa,p11.b,"Natural gas and services related to natural gas extraction, excluding surveying",3406179.1,3.4061791,"EMEA (Europe, the Middle East and Africa)"
2022,WA,ROW-Asia,p11.b,"Natural gas and services related to natural gas extraction, excluding surveying",3168792.39,3.16879239,APAC (Asia-Pacific)
2022,WL,ROW-Americas,p11.b,"Natural gas and services related to natural gas extraction, excluding surveying",2211950.71,2.21195071,LATAM (Latin America)
2022,WE,ROW-Europe,p11.b,"Natural gas and services related to natural gas extraction, excluding surveying",4149150.97,4.14915097,"EMEA (Europe, the Middle East and Africa)"
2022,WF,ROW-Africa,p11.b,"Natural gas and services related to natural gas extraction, excluding surveying",2710239.44,2.71023944,"EMEA (Europe, the Middle East and Africa)"
2022,WM,ROW-Middle East,p11.b,"Natural gas and services related to natural gas extraction, excluding surveying",3150175.94,3.15017594,"EMEA (Europe, the Middle East and Africa)"
2022,AT,Austria,p11.b.1,Natural gas liquids,2483558.81,2.48355881,"EMEA (Europe, the Middle East and Africa)"
2022,BE,Belgium,p11.b.1,Natural gas liquids,0,0,"EMEA (Europe, the Middle East and Africa)"
2022,BG,Bulgaria,p11.b.1,Natural gas liquids,1169004.88,1.16900488,"EMEA (Europe, the Middle East and Africa)"
2022,CY,Cyprus,p11.b.1,Natural gas liquids,0,0,"EMEA (Europe, the Middle East and Africa)"
2022,CZ,Czech Republic,p11.b.1,Natural gas liquids,210524.49,0.21052449,"EMEA (Europe, the Middle East and Africa)"
2022,DE,Germany,p11.b.1,Natural gas liquids,566964.13,0.56696413,"EMEA (Europe, the Middle East and Africa)"
2022,DK,Denmark,p11.b.1,Natural gas liquids,417316.62,0.41731662,"EMEA (Europe, the Middle East and Africa)"
2022,EE,Estonia,p11.b.1,Natural gas liquids,0,0,"EMEA (Europe, the Middle East and Africa)"
2022,ES,Spain,p11.b.1,Natural gas liquids,68538.68,0.06853868,"EMEA (Europe, the Middle East and Africa)"
2022,FI,Finland,p11.b.1,Natural gas liquids,0,0,"EMEA (Europe, the Middle East and Africa)"
2022,FR,France,p11.b.1,Natural gas liquids,4085867.3,4.0858673,"EMEA (Europe, the Middle East and Africa)"
2022,GR,Greece,p11.b.1,Natural gas liquids,0,0,"EMEA (Europe, the Middle East and Africa)"
2022,HR,Croatia,p11.b.1,Natural gas liquids,8172889.3,8.1728893,"EMEA (Europe, the Middle East and Africa)"
2022,HU,Hungary,p11.b.1,Natural gas liquids,4108352.4,4.1083524,"EMEA (Europe, the Middle East and Africa)"
2022,IE,Ireland,p11.b.1,Natural gas liquids,267579.75,0.26757975,"EMEA (Europe, the Middle East and Africa)"
2022,IT,Italy,p11.b.1,Natural gas liquids,960356.88,0.96035688,"EMEA (Europe, the Middle East and Africa)"
2022,LT,Lithuania,p11.b.1,Natural gas liquids,752361.52,0.75236152,"EMEA (Europe, the Middle East and Africa)"
2022,LU,Luxembourg,p11.b.1,Natural gas liquids,0,0,"EMEA (Europe, the Middle East and Africa)"
2022,LV,Latvia,p11.b.1,Natural gas liquids,0,0,"EMEA (Europe, the Middle East and Africa)"
2022,MT,Malta,p11.b.1,Natural gas liquids,491977.39,0.49197739,"EMEA (Europe, the Middle East and Africa)"
2022,NL,Netherlands,p11.b.1,Natural gas liquids,2126925.43,2.12692543,"EMEA (Europe, the Middle East and Africa)"
2022,PL,Poland,p11.b.1,Natural gas liquids,0,0,"EMEA (Europe, the Middle East and Africa)"
2022,PT,Portugal,p11.b.1,Natural gas liquids,0,0,"EMEA (Europe, the Middle East and Africa)"
2022,RO,Romania,p11.b.1,Natural gas liquids,8332278.7,8.3322787,"EMEA (Europe, the Middle East and Africa)"
2022,SE,Sweden,p11.b.1,Natural gas liquids,0,0,"EMEA (Europe, the Middle East and Africa)"
2022,SI,Slovenia,p11.b.1,Natural gas liquids,685842124,685.842124,"EMEA (Europe, the Middle East and Africa)"
2022,SK,Slovakia,p11.b.1,Natural gas liquids,728670.14,0.72867014,"EMEA (Europe, the Middle East and Africa)"
2022,GB,United Kingdom,p11.b.1,Natural gas liquids,782690.3,0.7826903,"EMEA (Europe, the Middle East and Africa)"
2022,US,United States,p11.b.1,Natural gas liquids,1497517.67,1.49751767,NA (North America)
2022,JP,Japan,p11.b.1,Natural gas liquids,44954926.5,44.9549265,APAC (Asia-Pacific)
2022,CN,China,p11.b.1,Natural gas liquids,5349331.79,5.34933179,APAC (Asia-Pacific)
2022,CA,Canada,p11.b.1,Natural gas liquids,5181272.18,5.18127218,NA (North America)
2022,KR,Korea,p11.b.1,Natural gas liquids,0,0,APAC (Asia-Pacific)
2022,BR,Brazil,p11.b.1,Natural gas liquids,14075283.8,14.0752838,LATAM (Latin America)
2022,IN,India,p11.b.1,Natural gas liquids,7238183.01,7.23818301,APAC (Asia-Pacific)
2022,MX,Mexico,p11.b.1,Natural gas liquids,22214043.4,22.2140434,LATAM (Latin America)
2022,RU,Russia,p11.b.1,Natural gas liquids,971450.91,0.97145091,"EMEA (Europe, the Middle East and Africa)"
2022,AU,Australia,p11.b.1,Natural gas liquids,2224159.87,2.22415987,APAC (Asia-Pacific)
2022,CH,Switzerland,p11.b.1,Natural gas liquids,0,0,"EMEA (Europe, the Middle East and Africa)"
2022,TR,Turkey,p11.b.1,Natural gas liquids,0,0,"EMEA (Europe, the Middle East and Africa)"
2022,TW,Taiwan,p11.b.1,Natural gas liquids,0,0,APAC (Asia-Pacific)
2022,NO,Norway,p11.b.1,Natural gas liquids,354077.54,0.35407754,"EMEA (Europe, the Middle East and Africa)"
2022,ID,Indonesia,p11.b.1,Natural gas liquids,2820227.05,2.82022705,APAC (Asia-Pacific)
2022,ZA,South Africa,p11.b.1,Natural gas liquids,3002548.94,3.00254894,"EMEA (Europe, the Middle East and Africa)"
2022,WA,ROW-Asia,p11.b.1,Natural gas liquids,3157435.1,3.1574351,APAC (Asia-Pacific)
2022,WL,ROW-Americas,p11.b.1,Natural gas liquids,2201898.23,2.20189823,LATAM (Latin America)
2022,WE,ROW-Europe,p11.b.1,Natural gas liquids,4372998.28,4.37299828,"EMEA (Europe, the Middle East and Africa)"
2022,WF,ROW-Africa,p11.b.1,Natural gas liquids,2656245.62,2.65624562,"EMEA (Europe, the Middle East and Africa)"
2022,WM,ROW-Middle East,p11.b.1,Natural gas liquids,3150831.3,3.1508313,"EMEA (Europe, the Middle East and Africa)"
2022,AT,Austria,p13.20.12,Nickel ores and concentrates,0,0,"EMEA (Europe, the Middle East and Africa)"
2022,BE,Belgium,p13.20.12,Nickel ores and concentrates,522688.86,0.52268886,"EMEA (Europe, the Middle East and Africa)"
2022,BG,Bulgaria,p13.20.12,Nickel ores and concentrates,2386861.71,2.38686171,"EMEA (Europe, the Middle East and Africa)"
2022,CY,Cyprus,p13.20.12,Nickel ores and concentrates,12778000000,12778,"EMEA (Europe, the Middle East and Africa)"
2022,CZ,Czech Republic,p13.20.12,Nickel ores and concentrates,2009210.82,2.00921082,"EMEA (Europe, the Middle East and Africa)"
2022,DE,Germany,p13.20.12,Nickel ores and concentrates,662107.64,0.66210764,"EMEA (Europe, the Middle East and Africa)"
2022,DK,Denmark,p13.20.12,Nickel ores and concentrates,5701678.25,5.70167825,"EMEA (Europe, the Middle East and Africa)"
2022,EE,Estonia,p13.20.12,Nickel ores and concentrates,3464637324,3464.637324,"EMEA (Europe, the Middle East and Africa)"
2022,ES,Spain,p13.20.12,Nickel ores and concentrates,443186.42,0.44318642,"EMEA (Europe, the Middle East and Africa)"
2022,FI,Finland,p13.20.12,Nickel ores and concentrates,718029.96,0.71802996,"EMEA (Europe, the Middle East and Africa)"
2022,FR,France,p13.20.12,Nickel ores and concentrates,0,0,"EMEA (Europe, the Middle East and Africa)"
2022,GR,Greece,p13.20.12,Nickel ores and concentrates,535055.9,0.5350559,"EMEA (Europe, the Middle East and Africa)"
2022,HR,Croatia,p13.20.12,Nickel ores and concentrates,1009685.84,1.00968584,"EMEA (Europe, the Middle East and Africa)"
2022,HU,Hungary,p13.20.12,Nickel ores and concentrates,1110297.47,1.11029747,"EMEA (Europe, the Middle East and Africa)"
2022,IE,Ireland,p13.20.12,Nickel ores and concentrates,1087069.93,1.08706993,"EMEA (Europe, the Middle East and Africa)"
2022,IT,Italy,p13.20.12,Nickel ores and concentrates,1048302.35,1.04830235,"EMEA (Europe, the Middle East and Africa)"
2022,LT,Lithuania,p13.20.12,Nickel ores and concentrates,3257291.9,3.2572919,"EMEA (Europe, the Middle East and Africa)"
2022,LU,Luxembourg,p13.20.12,Nickel ores and concentrates,0,0,"EMEA (Europe, the Middle East and Africa)"
2022,LV,Latvia,p13.20.12,Nickel ores and concentrates,15010556.3,15.0105563,"EMEA (Europe, the Middle East and Africa)"
2022,MT,Malta,p13.20.12,Nickel ores and concentrates,35093739.3,35.0937393,"EMEA (Europe, the Middle East and Africa)"
2022,NL,Netherlands,p13.20.12,Nickel ores and concentrates,0,0,"EMEA (Europe, the Middle East and Africa)"
2022,PL,Poland,p13.20.12,Nickel ores and concentrates,305993.31,0.30599331,"EMEA (Europe, the Middle East and Africa)"
2022,PT,Portugal,p13.20.12,Nickel ores and concentrates,3402593.63,3.40259363,"EMEA (Europe, the Middle East and Africa)"
2022,RO,Romania,p13.20.12,Nickel ores and concentrates,56598329.1,56.5983291,"EMEA (Europe, the Middle East and Africa)"
2022,SE,Sweden,p13.20.12,Nickel ores and concentrates,347069.45,0.34706945,"EMEA (Europe, the Middle East and Africa)"
2022,SI,Slovenia,p13.20.12,Nickel ores and concentrates,2378333.83,2.37833383,"EMEA (Europe, the Middle East and Africa)"
2022,SK,Slovakia,p13.20.12,Nickel ores and concentrates,1382855.77,1.38285577,"EMEA (Europe, the Middle East and Africa)"
2022,GB,United Kingdom,p13.20.12,Nickel ores and concentrates,942058.56,0.94205856,"EMEA (Europe, the Middle East and Africa)"
2022,US,United States,p13.20.12,Nickel ores and concentrates,0,0,NA (North America)
2022,JP,Japan,p13.20.12,Nickel ores and concentrates,0,0,APAC (Asia-Pacific)
2022,CN,China,p13.20.12,Nickel ores and concentrates,3674366.36,3.67436636,APAC (Asia-Pacific)
2022,CA,Canada,p13.20.12,Nickel ores and concentrates,478798.37,0.47879837,NA (North America)
2022,KR,Korea,p13.20.12,Nickel ores and concentrates,3626005.39,3.62600539,APAC (Asia-Pacific)
2022,BR,Brazil,p13.20.12,Nickel ores and concentrates,1640134.76,1.64013476,LATAM (Latin America)
2022,IN,India,p13.20.12,Nickel ores and concentrates,0,0,APAC (Asia-Pacific)
2022,MX,Mexico,p13.20.12,Nickel ores and concentrates,607450.34,0.60745034,LATAM (Latin America)
2022,RU,Russia,p13.20.12,Nickel ores and concentrates,348190.17,0.34819017,"EMEA (Europe, the Middle East and Africa)"
2022,AU,Australia,p13.20.12,Nickel ores and concentrates,179980.95,0.17998095,APAC (Asia-Pacific)
2022,CH,Switzerland,p13.20.12,Nickel ores and concentrates,72173.22,0.07217322,"EMEA (Europe, the Middle East and Africa)"
2022,TR,Turkey,p13.20.12,Nickel ores and concentrates,2952185.84,2.95218584,"EMEA (Europe, the Middle East and Africa)"
2022,TW,Taiwan,p13.20.12,Nickel ores and concentrates,0,0,APAC (Asia-Pacific)
2022,NO,Norway,p13.20.12,Nickel ores and concentrates,1171039.56,1.17103956,"EMEA (Europe, the Middle East and Africa)"
2022,ID,Indonesia,p13.20.12,Nickel ores and concentrates,272468.53,0.27246853,APAC (Asia-Pacific)
2022,ZA,South Africa,p13.20.12,Nickel ores and concentrates,1083084.28,1.08308428,"EMEA (Europe, the Middle East and Africa)"
2022,WA,ROW-Asia,p13.20.12,Nickel ores and concentrates,1677326.38,1.67732638,APAC (Asia-Pacific)
2022,WL,ROW-Americas,p13.20.12,Nickel ores and concentrates,4457871.73,4.45787173,LATAM (Latin America)
2022,WE,ROW-Europe,p13.20.12,Nickel ores and concentrates,3255509.25,3.25550925,"EMEA (Europe, the Middle East and Africa)"
2022,WF,ROW-Africa,p13.20.12,Nickel ores and concentrates,870650.15,0.87065015,"EMEA (Europe, the Middle East and Africa)"
2022,WM,ROW-Middle East,p13.20.12,Nickel ores and concentrates,68351431.7,68.3514317,"EMEA (Europe, the Middle East and Africa)"
2022,AT,Austria,p23.20.r,Non-specified petroleum products,2377317.14,2.37731714,"EMEA (Europe, the Middle East and Africa)"
2022,BE,Belgium,p23.20.r,Non-specified petroleum products,1070262.24,1.07026224,"EMEA (Europe, the Middle East and Africa)"
2022,BG,Bulgaria,p23.20.r,Non-specified petroleum products,1680636.85,1.68063685,"EMEA (Europe, the Middle East and Africa)"
2022,CY,Cyprus,p23.20.r,Non-specified petroleum products,701807.83,0.70180783,"EMEA (Europe, the Middle East and Africa)"
2022,CZ,Czech Republic,p23.20.r,Non-specified petroleum products,2499622.66,2.49962266,"EMEA (Europe, the Middle East and Africa)"
2022,DE,Germany,p23.20.r,Non-specified petroleum products,1041881.35,1.04188135,"EMEA (Europe, the Middle East and Africa)"
2022,DK,Denmark,p23.20.r,Non-specified petroleum products,438905.51,0.43890551,"EMEA (Europe, the Middle East and Africa)"
2022,EE,Estonia,p23.20.r,Non-specified petroleum products,763338.27,0.76333827,"EMEA (Europe, the Middle East and Africa)"
2022,ES,Spain,p23.20.r,Non-specified petroleum products,2095213.37,2.09521337,"EMEA (Europe, the Middle East and Africa)"
2022,FI,Finland,p23.20.r,Non-specified petroleum products,2030613.12,2.03061312,"EMEA (Europe, the Middle East and Africa)"
2022,FR,France,p23.20.r,Non-specified petroleum products,1693525.08,1.69352508,"EMEA (Europe, the Middle East and Africa)"
2022,GR,Greece,p23.20.r,Non-specified petroleum products,1467994.77,1.46799477,"EMEA (Europe, the Middle East and Africa)"
2022,HR,Croatia,p23.20.r,Non-specified petroleum products,1458517.76,1.45851776,"EMEA (Europe, the Middle East and Africa)"
2022,HU,Hungary,p23.20.r,Non-specified petroleum products,1430732.27,1.43073227,"EMEA (Europe, the Middle East and Africa)"
2022,IE,Ireland,p23.20.r,Non-specified petroleum products,556877,0.556877,"EMEA (Europe, the Middle East and Africa)"
2022,IT,Italy,p23.20.r,Non-specified petroleum products,1970146.84,1.97014684,"EMEA (Europe, the Middle East and Africa)"
2022,LT,Lithuania,p23.20.r,Non-specified petroleum products,1299701.14,1.29970114,"EMEA (Europe, the Middle East and Africa)"
2022,LU,Luxembourg,p23.20.r,Non-specified petroleum products,0,0,"EMEA (Europe, the Middle East and Africa)"
2022,LV,Latvia,p23.20.r,Non-specified petroleum products,654652.72,0.65465272,"EMEA (Europe, the Middle East and Africa)"
2022,MT,Malta,p23.20.r,Non-specified petroleum products,471180.68,0.47118068,"EMEA (Europe, the Middle East and Africa)"
2022,NL,Netherlands,p23.20.r,Non-specified petroleum products,1453617.59,1.45361759,"EMEA (Europe, the Middle East and Africa)"
2022,PL,Poland,p23.20.r,Non-specified petroleum products,1910625.31,1.91062531,"EMEA (Europe, the Middle East and Africa)"
2022,PT,Portugal,p23.20.r,Non-specified petroleum products,1572224.04,1.57222404,"EMEA (Europe, the Middle East and Africa)"
2022,RO,Romania,p23.20.r,Non-specified petroleum products,1534058.14,1.53405814,"EMEA (Europe, the Middle East and Africa)"
2022,SE,Sweden,p23.20.r,Non-specified petroleum products,1247939.94,1.24793994,"EMEA (Europe, the Middle East and Africa)"
2022,SI,Slovenia,p23.20.r,Non-specified petroleum products,157691.64,0.15769164,"EMEA (Europe, the Middle East and Africa)"
2022,SK,Slovakia,p23.20.r,Non-specified petroleum products,1297372.07,1.29737207,"EMEA (Europe, the Middle East and Africa)"
2022,GB,United Kingdom,p23.20.r,Non-specified petroleum products,1150507.25,1.15050725,"EMEA (Europe, the Middle East and Africa)"
2022,US,United States,p23.20.r,Non-specified petroleum products,1344430.03,1.34443003,NA (North America)
2022,JP,Japan,p23.20.r,Non-specified petroleum products,1062363.93,1.06236393,APAC (Asia-Pacific)
2022,CN,China,p23.20.r,Non-specified petroleum products,1466084.16,1.46608416,APAC (Asia-Pacific)
2022,CA,Canada,p23.20.r,Non-specified petroleum products,1244782.14,1.24478214,NA (North America)
2022,KR,Korea,p23.20.r,Non-specified petroleum products,1721685.22,1.72168522,APAC (Asia-Pacific)
2022,BR,Brazil,p23.20.r,Non-specified petroleum products,1005345.25,1.00534525,LATAM (Latin America)
2022,IN,India,p23.20.r,Non-specified petroleum products,1452502.9,1.4525029,APAC (Asia-Pacific)
2022,MX,Mexico,p23.20.r,Non-specified petroleum products,4353370.08,4.35337008,LATAM (Latin America)
2022,RU,Russia,p23.20.r,Non-specified petroleum products,482252.83,0.48225283,"EMEA (Europe, the Middle East and Africa)"
2022,AU,Australia,p23.20.r,Non-specified petroleum products,1097831.95,1.09783195,APAC (Asia-Pacific)
2022,CH,Switzerland,p23.20.r,Non-specified petroleum products,979252.39,0.97925239,"EMEA (Europe, the Middle East and Africa)"
2022,TR,Turkey,p23.20.r,Non-specified petroleum products,1451885.28,1.45188528,"EMEA (Europe, the Middle East and Africa)"
2022,TW,Taiwan,p23.20.r,Non-specified petroleum products,1866808.1,1.8668081,APAC (Asia-Pacific)
2022,NO,Norway,p23.20.r,Non-specified petroleum products,704247.67,0.70424767,"EMEA (Europe, the Middle East and Africa)"
2022,ID,Indonesia,p23.20.r,Non-specified petroleum products,266638.3,0.2666383,APAC (Asia-Pacific)
2022,ZA,South Africa,p23.20.r,Non-specified petroleum products,1986115.34,1.98611534,"EMEA (Europe, the Middle East and Africa)"
2022,WA,ROW-Asia,p23.20.r,Non-specified petroleum products,3202936.85,3.20293685,APAC (Asia-Pacific)
2022,WL,ROW-Americas,p23.20.r,Non-specified petroleum products,1717846.38,1.71784638,LATAM (Latin America)
2022,WE,ROW-Europe,p23.20.r,Non-specified petroleum products,2630989.44,2.63098944,"EMEA (Europe, the Middle East and Africa)"
2022,WF,ROW-Africa,p23.20.r,Non-specified petroleum products,1842841.45,1.84284145,"EMEA (Europe, the Middle East and Africa)"
2022,WM,ROW-Middle East,p23.20.r,Non-specified petroleum products,2212008.67,2.21200867,"EMEA (Europe, the Middle East and Africa)"
2022,AT,Austria,p23.3,Nuclear fuel,18095331.3,18.0953313,"EMEA (Europe, the Middle East and Africa)"
2022,BE,Belgium,p23.3,Nuclear fuel,610176.15,0.61017615,"EMEA (Europe, the Middle East and Africa)"
2022,BG,Bulgaria,p23.3,Nuclear fuel,0,0,"EMEA (Europe, the Middle East and Africa)"
2022,CY,Cyprus,p23.3,Nuclear fuel,1310138.41,1.31013841,"EMEA (Europe, the Middle East and Africa)"
2022,CZ,Czech Republic,p23.3,Nuclear fuel,788581.1,0.7885811,"EMEA (Europe, the Middle East and Africa)"
2022,DE,Germany,p23.3,Nuclear fuel,774132.53,0.77413253,"EMEA (Europe, the Middle East and Africa)"
2022,DK,Denmark,p23.3,Nuclear fuel,293257.09,0.29325709,"EMEA (Europe, the Middle East and Africa)"
2022,EE,Estonia,p23.3,Nuclear fuel,125692409,125.692409,"EMEA (Europe, the Middle East and Africa)"
2022,ES,Spain,p23.3,Nuclear fuel,1522090.5,1.5220905,"EMEA (Europe, the Middle East and Africa)"
